grid 33*113*37 with 37*37*15 nodes
3
X
Y
Z
1037	-128	275.3
1074	-128	275.3
1111	-128	275.3
1148	-128	275.3
1185	-128	275.3
1222	-128	275.3
1259	-128	275.3
1296	-128	275.3
1333	-128	275.3
1370	-128	275.3
1407	-128	275.3
1444	-128	275.3
1481	-128	275.3
1518	-128	275.3
1555	-128	275.3
1592	-128	275.3
1629	-128	275.3
1666	-128	275.3
1703	-128	275.3
1740	-128	275.3
1777	-128	275.3
1814	-128	275.3
1851	-128	275.3
1888	-128	275.3
1925	-128	275.3
1962	-128	275.3
1999	-128	275.3
2036	-128	275.3
2073	-128	275.3
2110	-128	275.3
2147	-128	275.3
2184	-128	275.3
1000	-91	275.3
1037	-91	275.3
1074	-91	275.3
1111	-91	275.3
1148	-91	275.3
1185	-91	275.3
1222	-91	275.3
1259	-91	275.3
1296	-91	275.3
1333	-91	275.3
1370	-91	275.3
1407	-91	275.3
1444	-91	275.3
1481	-91	275.3
1518	-91	275.3
1555	-91	275.3
1592	-91	275.3
1629	-91	275.3
1666	-91	275.3
1703	-91	275.3
1740	-91	275.3
1777	-91	275.3
1814	-91	275.3
1851	-91	275.3
1888	-91	275.3
1925	-91	275.3
1962	-91	275.3
1999	-91	275.3
2036	-91	275.3
2073	-91	275.3
2110	-91	275.3
2147	-91	275.3
2184	-91	275.3
1000	-54	275.3
1037	-54	275.3
1074	-54	275.3
1111	-54	275.3
1148	-54	275.3
1185	-54	275.3
1222	-54	275.3
1259	-54	275.3
1296	-54	275.3
1333	-54	275.3
1370	-54	275.3
1407	-54	275.3
1444	-54	275.3
1481	-54	275.3
1518	-54	275.3
1555	-54	275.3
1592	-54	275.3
1629	-54	275.3
1666	-54	275.3
1703	-54	275.3
1740	-54	275.3
1777	-54	275.3
1814	-54	275.3
1851	-54	275.3
1888	-54	275.3
1925	-54	275.3
1962	-54	275.3
1999	-54	275.3
2036	-54	275.3
2073	-54	275.3
2110	-54	275.3
2147	-54	275.3
2184	-54	275.3
1000	-17	275.3
1037	-17	275.3
1074	-17	275.3
1111	-17	275.3
1148	-17	275.3
1185	-17	275.3
1222	-17	275.3
1259	-17	275.3
1296	-17	275.3
1333	-17	275.3
1370	-17	275.3
1407	-17	275.3
1444	-17	275.3
1481	-17	275.3
1518	-17	275.3
1555	-17	275.3
1592	-17	275.3
1629	-17	275.3
1666	-17	275.3
1703	-17	275.3
1740	-17	275.3
1777	-17	275.3
1814	-17	275.3
1851	-17	275.3
1888	-17	275.3
1925	-17	275.3
1962	-17	275.3
1999	-17	275.3
2036	-17	275.3
2073	-17	275.3
2110	-17	275.3
2147	-17	275.3
2184	-17	275.3
1000	20	275.3
1037	20	275.3
1074	20	275.3
1111	20	275.3
1148	20	275.3
1185	20	275.3
1222	20	275.3
1259	20	275.3
1296	20	275.3
1333	20	275.3
1370	20	275.3
1407	20	275.3
1444	20	275.3
1481	20	275.3
1518	20	275.3
1555	20	275.3
1592	20	275.3
1629	20	275.3
1666	20	275.3
1703	20	275.3
1740	20	275.3
1777	20	275.3
1814	20	275.3
1851	20	275.3
1888	20	275.3
1925	20	275.3
1962	20	275.3
1999	20	275.3
2036	20	275.3
2073	20	275.3
2110	20	275.3
2147	20	275.3
2184	20	275.3
1000	57	275.3
1037	57	275.3
1074	57	275.3
1111	57	275.3
1148	57	275.3
1185	57	275.3
1222	57	275.3
1259	57	275.3
1296	57	275.3
1333	57	275.3
1370	57	275.3
1407	57	275.3
1444	57	275.3
1481	57	275.3
1518	57	275.3
1555	57	275.3
1592	57	275.3
1629	57	275.3
1666	57	275.3
1703	57	275.3
1740	57	275.3
1777	57	275.3
1814	57	275.3
1851	57	275.3
1888	57	275.3
1925	57	275.3
1962	57	275.3
1999	57	275.3
2036	57	275.3
2073	57	275.3
2110	57	275.3
2147	57	275.3
2184	57	275.3
1000	94	275.3
1037	94	275.3
1074	94	275.3
1111	94	275.3
1148	94	275.3
1185	94	275.3
1222	94	275.3
1259	94	275.3
1296	94	275.3
1333	94	275.3
1370	94	275.3
1407	94	275.3
1444	94	275.3
1481	94	275.3
1518	94	275.3
1555	94	275.3
1592	94	275.3
1629	94	275.3
1666	94	275.3
1703	94	275.3
1740	94	275.3
1777	94	275.3
1814	94	275.3
1851	94	275.3
1888	94	275.3
1925	94	275.3
1962	94	275.3
1999	94	275.3
2036	94	275.3
2073	94	275.3
2110	94	275.3
2147	94	275.3
2184	94	275.3
1000	131	275.3
1037	131	275.3
1074	131	275.3
1111	131	275.3
1148	131	275.3
1185	131	275.3
1222	131	275.3
1259	131	275.3
1296	131	275.3
1333	131	275.3
1370	131	275.3
1407	131	275.3
1444	131	275.3
1481	131	275.3
1518	131	275.3
1555	131	275.3
1592	131	275.3
1629	131	275.3
1666	131	275.3
1703	131	275.3
1740	131	275.3
1777	131	275.3
1814	131	275.3
1851	131	275.3
1888	131	275.3
1925	131	275.3
1962	131	275.3
1999	131	275.3
2036	131	275.3
2073	131	275.3
2110	131	275.3
2147	131	275.3
2184	131	275.3
1000	168	275.3
1037	168	275.3
1074	168	275.3
1111	168	275.3
1148	168	275.3
1185	168	275.3
1222	168	275.3
1259	168	275.3
1296	168	275.3
1333	168	275.3
1370	168	275.3
1407	168	275.3
1444	168	275.3
1481	168	275.3
1518	168	275.3
1555	168	275.3
1592	168	275.3
1629	168	275.3
1666	168	275.3
1703	168	275.3
1740	168	275.3
1777	168	275.3
1814	168	275.3
1851	168	275.3
1888	168	275.3
1925	168	275.3
1962	168	275.3
1999	168	275.3
2036	168	275.3
2073	168	275.3
2110	168	275.3
2147	168	275.3
2184	168	275.3
1000	205	275.3
1037	205	275.3
1074	205	275.3
1111	205	275.3
1148	205	275.3
1185	205	275.3
1222	205	275.3
1259	205	275.3
1296	205	275.3
1333	205	275.3
1370	205	275.3
1407	205	275.3
1444	205	275.3
1481	205	275.3
1518	205	275.3
1555	205	275.3
1592	205	275.3
1629	205	275.3
1666	205	275.3
1703	205	275.3
1740	205	275.3
1777	205	275.3
1814	205	275.3
1851	205	275.3
1888	205	275.3
1925	205	275.3
1962	205	275.3
1999	205	275.3
2036	205	275.3
2073	205	275.3
2110	205	275.3
2147	205	275.3
2184	205	275.3
1000	242	275.3
1037	242	275.3
1074	242	275.3
1111	242	275.3
1148	242	275.3
1185	242	275.3
1222	242	275.3
1259	242	275.3
1296	242	275.3
1333	242	275.3
1370	242	275.3
1407	242	275.3
1444	242	275.3
1481	242	275.3
1518	242	275.3
1555	242	275.3
1592	242	275.3
1629	242	275.3
1666	242	275.3
1703	242	275.3
1740	242	275.3
1777	242	275.3
1814	242	275.3
1851	242	275.3
1888	242	275.3
1925	242	275.3
1962	242	275.3
1999	242	275.3
2036	242	275.3
2073	242	275.3
2110	242	275.3
2147	242	275.3
2184	242	275.3
1000	279	275.3
1037	279	275.3
1074	279	275.3
1111	279	275.3
1148	279	275.3
1185	279	275.3
1222	279	275.3
1259	279	275.3
1296	279	275.3
1333	279	275.3
1370	279	275.3
1407	279	275.3
1444	279	275.3
1481	279	275.3
1518	279	275.3
1555	279	275.3
1592	279	275.3
1629	279	275.3
1666	279	275.3
1703	279	275.3
1740	279	275.3
1777	279	275.3
1814	279	275.3
1851	279	275.3
1888	279	275.3
1925	279	275.3
1962	279	275.3
1999	279	275.3
2036	279	275.3
2073	279	275.3
2110	279	275.3
2147	279	275.3
2184	279	275.3
1000	316	275.3
1037	316	275.3
1074	316	275.3
1111	316	275.3
1148	316	275.3
1185	316	275.3
1222	316	275.3
1259	316	275.3
1296	316	275.3
1333	316	275.3
1370	316	275.3
1407	316	275.3
1444	316	275.3
1481	316	275.3
1518	316	275.3
1555	316	275.3
1592	316	275.3
1629	316	275.3
1666	316	275.3
1703	316	275.3
1740	316	275.3
1777	316	275.3
1814	316	275.3
1851	316	275.3
1888	316	275.3
1925	316	275.3
1962	316	275.3
1999	316	275.3
2036	316	275.3
2073	316	275.3
2110	316	275.3
2147	316	275.3
2184	316	275.3
1000	353	275.3
1037	353	275.3
1074	353	275.3
1111	353	275.3
1148	353	275.3
1185	353	275.3
1222	353	275.3
1259	353	275.3
1296	353	275.3
1333	353	275.3
1370	353	275.3
1407	353	275.3
1444	353	275.3
1481	353	275.3
1518	353	275.3
1555	353	275.3
1592	353	275.3
1629	353	275.3
1666	353	275.3
1703	353	275.3
1740	353	275.3
1777	353	275.3
1814	353	275.3
1851	353	275.3
1888	353	275.3
1925	353	275.3
1962	353	275.3
1999	353	275.3
2036	353	275.3
2073	353	275.3
2110	353	275.3
2147	353	275.3
2184	353	275.3
1000	390	275.3
1037	390	275.3
1074	390	275.3
1111	390	275.3
1148	390	275.3
1185	390	275.3
1222	390	275.3
1259	390	275.3
1296	390	275.3
1333	390	275.3
1370	390	275.3
1407	390	275.3
1444	390	275.3
1481	390	275.3
1518	390	275.3
1555	390	275.3
1592	390	275.3
1629	390	275.3
1666	390	275.3
1703	390	275.3
1740	390	275.3
1777	390	275.3
1814	390	275.3
1851	390	275.3
1888	390	275.3
1925	390	275.3
1962	390	275.3
1999	390	275.3
2036	390	275.3
2073	390	275.3
2110	390	275.3
2147	390	275.3
2184	390	275.3
1000	427	275.3
1037	427	275.3
1074	427	275.3
1111	427	275.3
1148	427	275.3
1185	427	275.3
1222	427	275.3
1259	427	275.3
1296	427	275.3
1333	427	275.3
1370	427	275.3
1407	427	275.3
1444	427	275.3
1481	427	275.3
1518	427	275.3
1555	427	275.3
1592	427	275.3
1629	427	275.3
1666	427	275.3
1703	427	275.3
1740	427	275.3
1777	427	275.3
1814	427	275.3
1851	427	275.3
1888	427	275.3
1925	427	275.3
1962	427	275.3
1999	427	275.3
2036	427	275.3
2073	427	275.3
2110	427	275.3
2147	427	275.3
2184	427	275.3
1000	464	275.3
1037	464	275.3
1074	464	275.3
1111	464	275.3
1148	464	275.3
1185	464	275.3
1222	464	275.3
1259	464	275.3
1296	464	275.3
1333	464	275.3
1370	464	275.3
1407	464	275.3
1444	464	275.3
1481	464	275.3
1518	464	275.3
1555	464	275.3
1592	464	275.3
1629	464	275.3
1666	464	275.3
1703	464	275.3
1740	464	275.3
1777	464	275.3
1814	464	275.3
1851	464	275.3
1888	464	275.3
1925	464	275.3
1962	464	275.3
1999	464	275.3
2036	464	275.3
2073	464	275.3
2110	464	275.3
2147	464	275.3
2184	464	275.3
1000	501	275.3
1037	501	275.3
1074	501	275.3
1111	501	275.3
1148	501	275.3
1185	501	275.3
1222	501	275.3
1259	501	275.3
1296	501	275.3
1333	501	275.3
1370	501	275.3
1407	501	275.3
1444	501	275.3
1481	501	275.3
1518	501	275.3
1555	501	275.3
1592	501	275.3
1629	501	275.3
1666	501	275.3
1703	501	275.3
1740	501	275.3
1777	501	275.3
1814	501	275.3
1851	501	275.3
1888	501	275.3
1925	501	275.3
1962	501	275.3
1999	501	275.3
2036	501	275.3
2073	501	275.3
2110	501	275.3
2147	501	275.3
2184	501	275.3
1000	538	275.3
1037	538	275.3
1074	538	275.3
1111	538	275.3
1148	538	275.3
1185	538	275.3
1222	538	275.3
1259	538	275.3
1296	538	275.3
1333	538	275.3
1370	538	275.3
1407	538	275.3
1444	538	275.3
1481	538	275.3
1518	538	275.3
1555	538	275.3
1592	538	275.3
1629	538	275.3
1666	538	275.3
1703	538	275.3
1740	538	275.3
1777	538	275.3
1814	538	275.3
1851	538	275.3
1888	538	275.3
1925	538	275.3
1962	538	275.3
1999	538	275.3
2036	538	275.3
2073	538	275.3
2110	538	275.3
2147	538	275.3
2184	538	275.3
1000	575	275.3
1037	575	275.3
1074	575	275.3
1111	575	275.3
1148	575	275.3
1185	575	275.3
1222	575	275.3
1259	575	275.3
1296	575	275.3
1333	575	275.3
1370	575	275.3
1407	575	275.3
1444	575	275.3
1481	575	275.3
1518	575	275.3
1555	575	275.3
1592	575	275.3
1629	575	275.3
1666	575	275.3
1703	575	275.3
1740	575	275.3
1777	575	275.3
1814	575	275.3
1851	575	275.3
1888	575	275.3
1925	575	275.3
1962	575	275.3
1999	575	275.3
2036	575	275.3
2073	575	275.3
2110	575	275.3
2147	575	275.3
2184	575	275.3
1000	612	275.3
1037	612	275.3
1074	612	275.3
1111	612	275.3
1148	612	275.3
1185	612	275.3
1222	612	275.3
1259	612	275.3
1296	612	275.3
1333	612	275.3
1370	612	275.3
1407	612	275.3
1444	612	275.3
1481	612	275.3
1518	612	275.3
1555	612	275.3
1592	612	275.3
1629	612	275.3
1666	612	275.3
1703	612	275.3
1740	612	275.3
1777	612	275.3
1814	612	275.3
1851	612	275.3
1888	612	275.3
1925	612	275.3
1962	612	275.3
1999	612	275.3
2036	612	275.3
2073	612	275.3
2110	612	275.3
2147	612	275.3
2184	612	275.3
1000	649	275.3
1037	649	275.3
1074	649	275.3
1111	649	275.3
1148	649	275.3
1185	649	275.3
1222	649	275.3
1259	649	275.3
1296	649	275.3
1333	649	275.3
1370	649	275.3
1407	649	275.3
1444	649	275.3
1481	649	275.3
1518	649	275.3
1555	649	275.3
1592	649	275.3
1629	649	275.3
1666	649	275.3
1703	649	275.3
1740	649	275.3
1777	649	275.3
1814	649	275.3
1851	649	275.3
1888	649	275.3
1925	649	275.3
1962	649	275.3
1999	649	275.3
2036	649	275.3
2073	649	275.3
2110	649	275.3
2147	649	275.3
2184	649	275.3
1000	686	275.3
1037	686	275.3
1074	686	275.3
1111	686	275.3
1148	686	275.3
1185	686	275.3
1222	686	275.3
1259	686	275.3
1296	686	275.3
1333	686	275.3
1370	686	275.3
1407	686	275.3
1444	686	275.3
1481	686	275.3
1518	686	275.3
1555	686	275.3
1592	686	275.3
1629	686	275.3
1666	686	275.3
1703	686	275.3
1740	686	275.3
1777	686	275.3
1814	686	275.3
1851	686	275.3
1888	686	275.3
1925	686	275.3
1962	686	275.3
1999	686	275.3
2036	686	275.3
2073	686	275.3
2110	686	275.3
2147	686	275.3
2184	686	275.3
1000	723	275.3
1037	723	275.3
1074	723	275.3
1111	723	275.3
1148	723	275.3
1185	723	275.3
1222	723	275.3
1259	723	275.3
1296	723	275.3
1333	723	275.3
1370	723	275.3
1407	723	275.3
1444	723	275.3
1481	723	275.3
1518	723	275.3
1555	723	275.3
1592	723	275.3
1629	723	275.3
1666	723	275.3
1703	723	275.3
1740	723	275.3
1777	723	275.3
1814	723	275.3
1851	723	275.3
1888	723	275.3
1925	723	275.3
1962	723	275.3
1999	723	275.3
2036	723	275.3
2073	723	275.3
2110	723	275.3
2147	723	275.3
2184	723	275.3
1000	760	275.3
1037	760	275.3
1074	760	275.3
1111	760	275.3
1148	760	275.3
1185	760	275.3
1222	760	275.3
1259	760	275.3
1296	760	275.3
1333	760	275.3
1370	760	275.3
1407	760	275.3
1444	760	275.3
1481	760	275.3
1518	760	275.3
1555	760	275.3
1592	760	275.3
1629	760	275.3
1666	760	275.3
1703	760	275.3
1740	760	275.3
1777	760	275.3
1814	760	275.3
1851	760	275.3
1888	760	275.3
1925	760	275.3
1962	760	275.3
1999	760	275.3
2036	760	275.3
2073	760	275.3
2110	760	275.3
2147	760	275.3
2184	760	275.3
1000	797	275.3
1037	797	275.3
1074	797	275.3
1111	797	275.3
1148	797	275.3
1185	797	275.3
1222	797	275.3
1259	797	275.3
1296	797	275.3
1333	797	275.3
1370	797	275.3
1407	797	275.3
1444	797	275.3
1481	797	275.3
1518	797	275.3
1555	797	275.3
1592	797	275.3
1629	797	275.3
1666	797	275.3
1703	797	275.3
1740	797	275.3
1777	797	275.3
1814	797	275.3
1851	797	275.3
1888	797	275.3
1925	797	275.3
1962	797	275.3
1999	797	275.3
2036	797	275.3
2073	797	275.3
2110	797	275.3
2147	797	275.3
2184	797	275.3
1000	834	275.3
1037	834	275.3
1074	834	275.3
1111	834	275.3
1148	834	275.3
1185	834	275.3
1222	834	275.3
1259	834	275.3
1296	834	275.3
1333	834	275.3
1370	834	275.3
1407	834	275.3
1444	834	275.3
1481	834	275.3
1518	834	275.3
1555	834	275.3
1592	834	275.3
1629	834	275.3
1666	834	275.3
1703	834	275.3
1740	834	275.3
1777	834	275.3
1814	834	275.3
1851	834	275.3
1888	834	275.3
1925	834	275.3
1962	834	275.3
1999	834	275.3
2036	834	275.3
2073	834	275.3
2110	834	275.3
2147	834	275.3
2184	834	275.3
1000	871	275.3
1037	871	275.3
1074	871	275.3
1111	871	275.3
1148	871	275.3
1185	871	275.3
1222	871	275.3
1259	871	275.3
1296	871	275.3
1333	871	275.3
1370	871	275.3
1407	871	275.3
1444	871	275.3
1481	871	275.3
1518	871	275.3
1555	871	275.3
1592	871	275.3
1629	871	275.3
1666	871	275.3
1703	871	275.3
1740	871	275.3
1777	871	275.3
1814	871	275.3
1851	871	275.3
1888	871	275.3
1925	871	275.3
1962	871	275.3
1999	871	275.3
2036	871	275.3
2073	871	275.3
2110	871	275.3
2147	871	275.3
2184	871	275.3
1000	908	275.3
1037	908	275.3
1074	908	275.3
1111	908	275.3
1148	908	275.3
1185	908	275.3
1222	908	275.3
1259	908	275.3
1296	908	275.3
1333	908	275.3
1370	908	275.3
1407	908	275.3
1444	908	275.3
1481	908	275.3
1518	908	275.3
1555	908	275.3
1592	908	275.3
1629	908	275.3
1666	908	275.3
1703	908	275.3
1740	908	275.3
1777	908	275.3
1814	908	275.3
1851	908	275.3
1888	908	275.3
1925	908	275.3
1962	908	275.3
1999	908	275.3
2036	908	275.3
2073	908	275.3
2110	908	275.3
2147	908	275.3
2184	908	275.3
1000	945	275.3
1037	945	275.3
1074	945	275.3
1111	945	275.3
1148	945	275.3
1185	945	275.3
1222	945	275.3
1259	945	275.3
1296	945	275.3
1333	945	275.3
1370	945	275.3
1407	945	275.3
1444	945	275.3
1481	945	275.3
1518	945	275.3
1555	945	275.3
1592	945	275.3
1629	945	275.3
1666	945	275.3
1703	945	275.3
1740	945	275.3
1777	945	275.3
1814	945	275.3
1851	945	275.3
1888	945	275.3
1925	945	275.3
1962	945	275.3
1999	945	275.3
2036	945	275.3
2073	945	275.3
2110	945	275.3
2147	945	275.3
2184	945	275.3
1000	982	275.3
1037	982	275.3
1074	982	275.3
1111	982	275.3
1148	982	275.3
1185	982	275.3
1222	982	275.3
1259	982	275.3
1296	982	275.3
1333	982	275.3
1370	982	275.3
1407	982	275.3
1444	982	275.3
1481	982	275.3
1518	982	275.3
1555	982	275.3
1592	982	275.3
1629	982	275.3
1666	982	275.3
1703	982	275.3
1740	982	275.3
1777	982	275.3
1814	982	275.3
1851	982	275.3
1888	982	275.3
1925	982	275.3
1962	982	275.3
1999	982	275.3
2036	982	275.3
2073	982	275.3
2110	982	275.3
2147	982	275.3
2184	982	275.3
1000	1019	275.3
1037	1019	275.3
1074	1019	275.3
1111	1019	275.3
1148	1019	275.3
1185	1019	275.3
1222	1019	275.3
1259	1019	275.3
1296	1019	275.3
1333	1019	275.3
1370	1019	275.3
1407	1019	275.3
1444	1019	275.3
1481	1019	275.3
1518	1019	275.3
1555	1019	275.3
1592	1019	275.3
1629	1019	275.3
1666	1019	275.3
1703	1019	275.3
1740	1019	275.3
1777	1019	275.3
1814	1019	275.3
1851	1019	275.3
1888	1019	275.3
1925	1019	275.3
1962	1019	275.3
1999	1019	275.3
2036	1019	275.3
2073	1019	275.3
2110	1019	275.3
2147	1019	275.3
2184	1019	275.3
1000	1056	275.3
1037	1056	275.3
1074	1056	275.3
1111	1056	275.3
1148	1056	275.3
1185	1056	275.3
1222	1056	275.3
1259	1056	275.3
1296	1056	275.3
1333	1056	275.3
1370	1056	275.3
1407	1056	275.3
1444	1056	275.3
1481	1056	275.3
1518	1056	275.3
1555	1056	275.3
1592	1056	275.3
1629	1056	275.3
1666	1056	275.3
1703	1056	275.3
1740	1056	275.3
1777	1056	275.3
1814	1056	275.3
1851	1056	275.3
1888	1056	275.3
1925	1056	275.3
1962	1056	275.3
1999	1056	275.3
2036	1056	275.3
2073	1056	275.3
2110	1056	275.3
2147	1056	275.3
2184	1056	275.3
1000	1093	275.3
1037	1093	275.3
1074	1093	275.3
1111	1093	275.3
1148	1093	275.3
1185	1093	275.3
1222	1093	275.3
1259	1093	275.3
1296	1093	275.3
1333	1093	275.3
1370	1093	275.3
1407	1093	275.3
1444	1093	275.3
1481	1093	275.3
1518	1093	275.3
1555	1093	275.3
1592	1093	275.3
1629	1093	275.3
1666	1093	275.3
1703	1093	275.3
1740	1093	275.3
1777	1093	275.3
1814	1093	275.3
1851	1093	275.3
1888	1093	275.3
1925	1093	275.3
1962	1093	275.3
1999	1093	275.3
2036	1093	275.3
2073	1093	275.3
2110	1093	275.3
2147	1093	275.3
2184	1093	275.3
1000	1130	275.3
1037	1130	275.3
1074	1130	275.3
1111	1130	275.3
1148	1130	275.3
1185	1130	275.3
1222	1130	275.3
1259	1130	275.3
1296	1130	275.3
1333	1130	275.3
1370	1130	275.3
1407	1130	275.3
1444	1130	275.3
1481	1130	275.3
1518	1130	275.3
1555	1130	275.3
1592	1130	275.3
1629	1130	275.3
1666	1130	275.3
1703	1130	275.3
1740	1130	275.3
1777	1130	275.3
1814	1130	275.3
1851	1130	275.3
1888	1130	275.3
1925	1130	275.3
1962	1130	275.3
1999	1130	275.3
2036	1130	275.3
2073	1130	275.3
2110	1130	275.3
2147	1130	275.3
2184	1130	275.3
1000	1167	275.3
1037	1167	275.3
1074	1167	275.3
1111	1167	275.3
1148	1167	275.3
1185	1167	275.3
1222	1167	275.3
1259	1167	275.3
1296	1167	275.3
1333	1167	275.3
1370	1167	275.3
1407	1167	275.3
1444	1167	275.3
1481	1167	275.3
1518	1167	275.3
1555	1167	275.3
1592	1167	275.3
1629	1167	275.3
1666	1167	275.3
1703	1167	275.3
1740	1167	275.3
1777	1167	275.3
1814	1167	275.3
1851	1167	275.3
1888	1167	275.3
1925	1167	275.3
1962	1167	275.3
1999	1167	275.3
2036	1167	275.3
2073	1167	275.3
2110	1167	275.3
2147	1167	275.3
2184	1167	275.3
1000	1204	275.3
1037	1204	275.3
1074	1204	275.3
1111	1204	275.3
1148	1204	275.3
1185	1204	275.3
1222	1204	275.3
1259	1204	275.3
1296	1204	275.3
1333	1204	275.3
1370	1204	275.3
1407	1204	275.3
1444	1204	275.3
1481	1204	275.3
1518	1204	275.3
1555	1204	275.3
1592	1204	275.3
1629	1204	275.3
1666	1204	275.3
1703	1204	275.3
1740	1204	275.3
1777	1204	275.3
1814	1204	275.3
1851	1204	275.3
1888	1204	275.3
1925	1204	275.3
1962	1204	275.3
1999	1204	275.3
2036	1204	275.3
2073	1204	275.3
2110	1204	275.3
2147	1204	275.3
2184	1204	275.3
1000	1241	275.3
1037	1241	275.3
1074	1241	275.3
1111	1241	275.3
1148	1241	275.3
1185	1241	275.3
1222	1241	275.3
1259	1241	275.3
1296	1241	275.3
1333	1241	275.3
1370	1241	275.3
1407	1241	275.3
1444	1241	275.3
1481	1241	275.3
1518	1241	275.3
1555	1241	275.3
1592	1241	275.3
1629	1241	275.3
1666	1241	275.3
1703	1241	275.3
1740	1241	275.3
1777	1241	275.3
1814	1241	275.3
1851	1241	275.3
1888	1241	275.3
1925	1241	275.3
1962	1241	275.3
1999	1241	275.3
2036	1241	275.3
2073	1241	275.3
2110	1241	275.3
2147	1241	275.3
2184	1241	275.3
1000	1278	275.3
1037	1278	275.3
1074	1278	275.3
1111	1278	275.3
1148	1278	275.3
1185	1278	275.3
1222	1278	275.3
1259	1278	275.3
1296	1278	275.3
1333	1278	275.3
1370	1278	275.3
1407	1278	275.3
1444	1278	275.3
1481	1278	275.3
1518	1278	275.3
1555	1278	275.3
1592	1278	275.3
1629	1278	275.3
1666	1278	275.3
1703	1278	275.3
1740	1278	275.3
1777	1278	275.3
1814	1278	275.3
1851	1278	275.3
1888	1278	275.3
1925	1278	275.3
1962	1278	275.3
1999	1278	275.3
2036	1278	275.3
2073	1278	275.3
